Visit Key,Customer Key,Resort Key,Visit Start Date,Visit End Date
32058,9406,1,2023-09-25,2023-09-25
32059,9406,1,2023-08-21,2023-08-21
32060,9407,5,2023-10-14,2023-10-14
32061,9407,5,2023-04-06,2023-04-06
32062,9407,5,2023-04-17,2023-04-17
32063,9407,5,2023-07-14,2023-07-14
32064,9407,5,2023-05-06,2023-05-06
32065,9407,5,2023-10-15,2023-10-15
32066,9407,5,2023-11-09,2023-11-09
32067,9407,5,2023-11-05,2023-11-05
32068,9407,5,2023-03-09,2023-03-09
32069,9407,5,2023-05-03,2023-05-03
32070,9407,5,2023-12-15,2023-12-15
32071,9407,5,2023-06-07,2023-06-07
32072,9407,5,2023-12-28,2023-12-28
32073,9407,5,2023-12-20,2023-12-20
32074,9408,8,2023-06-08,2023-06-14
32075,9409,4,2023-03-28,2023-03-28
32076,9409,4,2023-02-25,2023-02-25
32077,9409,4,2023-01-05,2023-01-05
32078,9409,4,2023-08-08,2023-08-08
32079,9409,4,2023-12-11,2023-12-11
32080,9409,4,2023-09-24,2023-09-24
32081,9409,4,2023-02-02,2023-02-02
32082,9409,4,2023-08-26,2023-08-26
32083,9409,4,2023-12-19,2023-12-19
32084,9409,4,2023-01-05,2023-01-05
32085,9409,4,2023-05-16,2023-05-16
32086,9410,4,2023-02-09,2023-02-11
32087,9410,6,2023-08-27,2023-08-29
32088,9410,1,2023-05-25,2023-05-26
32089,9411,1,2023-02-21,2023-02-26
32090,9412,7,2023-05-11,2023-05-12
32091,9412,5,2023-11-23,2023-11-24
32092,9412,1,2023-08-11,2023-08-13
32093,9413,5,2023-08-02,2023-08-07
32094,9414,6,2023-09-07,2023-09-13
32095,9415,2,2023-08-28,2023-08-28
32096,9415,2,2023-07-01,2023-07-01
32097,9415,2,2023-11-13,2023-11-13
32098,9415,2,2023-10-14,2023-10-14
32099,9415,2,2023-09-24,2023-09-24
32100,9415,2,2023-12-15,2023-12-15
32101,9415,2,2023-10-20,2023-10-20
32102,9415,2,2023-12-25,2023-12-25
32103,9415,2,2023-03-25,2023-03-25
32104,9415,2,2023-09-13,2023-09-13
32105,9415,2,2023-04-23,2023-04-23
32106,9416,8,2023-10-26,2023-10-27
32107,9416,2,2023-01-01,2023-01-03
32108,9417,6,2023-02-13,2023-02-18
32109,9418,8,2023-10-05,2023-10-06
32110,9418,8,2023-03-28,2023-03-30
32111,9418,8,2023-03-09,2023-03-10
32112,9419,8,2023-11-26,2023-11-26
32113,9419,8,2023-07-28,2023-07-28
32114,9419,8,2023-07-23,2023-07-23
32115,9419,8,2023-07-01,2023-07-01
32116,9419,8,2023-07-09,2023-07-09
32117,9420,8,2023-08-17,2023-08-19
32118,9420,8,2023-09-28,2023-09-30
32119,9421,3,2023-09-01,2023-09-07
32120,9422,8,2023-02-07,2023-02-10
32121,9423,7,2023-12-15,2023-12-21
32122,9424,2,2023-01-15,2023-01-15
32123,9424,2,2023-08-13,2023-08-13
32124,9424,2,2023-08-15,2023-08-15
32125,9424,2,2023-11-12,2023-11-12
32126,9424,2,2023-09-08,2023-09-08
32127,9424,2,2023-02-07,2023-02-07
32128,9424,2,2023-11-22,2023-11-22
32129,9424,2,2023-11-03,2023-11-03
32130,9424,2,2023-03-19,2023-03-19
32131,9424,2,2023-08-17,2023-08-17
32132,9424,2,2023-06-11,2023-06-11
32133,9424,2,2023-03-19,2023-03-19
32134,9424,2,2023-07-09,2023-07-09
32135,9425,1,2023-06-11,2023-06-13
32136,9425,2,2023-05-08,2023-05-09
32137,9426,6,2023-03-11,2023-03-12
32138,9426,4,2023-06-23,2023-06-25
32139,9426,8,2023-09-02,2023-09-04
32140,9427,5,2023-08-22,2023-08-24
32141,9427,5,2023-03-25,2023-03-27
32142,9428,7,2023-09-15,2023-09-15
32143,9428,7,2023-04-14,2023-04-14
32144,9428,7,2023-01-12,2023-01-12
32145,9428,7,2023-02-25,2023-02-25
32146,9428,7,2023-02-01,2023-02-01
32147,9428,7,2023-11-07,2023-11-07
32148,9428,7,2023-06-07,2023-06-07
32149,9428,7,2023-06-18,2023-06-18
32150,9428,7,2023-04-20,2023-04-20
32151,9428,7,2023-10-11,2023-10-11
32152,9428,7,2023-03-11,2023-03-11
32153,9428,7,2023-09-02,2023-09-02
32154,9428,7,2023-01-01,2023-01-01
32155,9429,1,2023-04-07,2023-04-08
32156,9429,5,2023-12-03,2023-12-04
32157,9429,6,2023-07-13,2023-07-14
32158,9430,3,2023-09-02,2023-09-03
32159,9430,1,2023-01-13,2023-01-15
32160,9430,8,2023-02-23,2023-02-24
32161,9431,4,2023-11-16,2023-11-21
32162,9432,6,2023-10-06,2023-10-10
32163,9433,4,2023-11-09,2023-11-09
32164,9433,4,2023-02-27,2023-02-27
32165,9433,4,2023-09-20,2023-09-20
32166,9433,4,2023-03-08,2023-03-08
32167,9433,4,2023-05-18,2023-05-18
32168,9433,4,2023-03-05,2023-03-05
32169,9433,4,2023-03-10,2023-03-10
32170,9433,4,2023-08-03,2023-08-03
32171,9433,4,2023-06-21,2023-06-21
32172,9434,7,2023-12-04,2023-12-04
32173,9434,7,2023-06-03,2023-06-03
32174,9434,7,2023-06-21,2023-06-21
32175,9434,7,2023-03-17,2023-03-17
32176,9434,7,2023-06-10,2023-06-10
32177,9434,7,2023-09-25,2023-09-25
32178,9434,7,2023-10-12,2023-10-12
32179,9434,7,2023-10-17,2023-10-17
32180,9434,7,2023-08-24,2023-08-24
32181,9434,7,2023-02-03,2023-02-03
32182,9435,3,2023-07-21,2023-07-21
32183,9435,3,2023-10-26,2023-10-26
32184,9435,3,2023-01-05,2023-01-05
32185,9435,3,2023-02-08,2023-02-08
32186,9435,3,2023-09-14,2023-09-14
32187,9435,3,2023-09-13,2023-09-13
32188,9435,3,2023-02-21,2023-02-21
32189,9435,3,2023-11-04,2023-11-04
32190,9435,3,2023-12-23,2023-12-23
32191,9435,3,2023-09-08,2023-09-08
32192,9435,3,2023-10-10,2023-10-10
32193,9435,3,2023-12-20,2023-12-20
32194,9435,3,2023-08-25,2023-08-25
32195,9435,3,2023-06-05,2023-06-05
32196,9436,8,2023-11-04,2023-11-04
32197,9436,8,2023-03-19,2023-03-19
32198,9436,8,2023-11-01,2023-11-01
32199,9436,8,2023-05-06,2023-05-06
32200,9436,8,2023-05-01,2023-05-01
32201,9436,8,2023-09-27,2023-09-27
32202,9436,8,2023-03-16,2023-03-16
32203,9436,8,2023-05-13,2023-05-13
32204,9436,8,2023-02-20,2023-02-20
32205,9436,8,2023-09-04,2023-09-04
32206,9436,8,2023-07-27,2023-07-27
32207,9436,8,2023-05-10,2023-05-10
32208,9437,5,2023-04-21,2023-04-21
32209,9437,5,2023-08-07,2023-08-07
32210,9437,5,2023-01-20,2023-01-20
32211,9437,5,2023-01-02,2023-01-02
32212,9437,5,2023-10-02,2023-10-02
32213,9437,5,2023-07-06,2023-07-06
32214,9437,5,2023-10-20,2023-10-20
32215,9437,5,2023-12-26,2023-12-26
32216,9438,2,2023-01-21,2023-01-22
32217,9438,2,2023-05-28,2023-05-29
32218,9439,6,2023-07-08,2023-07-08
32219,9439,6,2023-04-04,2023-04-04
32220,9439,6,2023-05-15,2023-05-15
32221,9439,6,2023-07-16,2023-07-16
32222,9439,6,2023-04-01,2023-04-01
32223,9440,3,2023-07-03,2023-07-04
32224,9440,3,2023-10-24,2023-10-26
32225,9441,1,2023-12-12,2023-12-15
32226,9442,7,2023-08-09,2023-08-13
32227,9443,8,2023-04-03,2023-04-03
32228,9443,8,2023-12-19,2023-12-19
32229,9443,8,2023-05-11,2023-05-11
32230,9443,8,2023-03-27,2023-03-27
32231,9443,8,2023-11-23,2023-11-23
32232,9443,8,2023-04-24,2023-04-24
32233,9443,8,2023-07-05,2023-07-05
32234,9443,8,2023-02-20,2023-02-20
32235,9443,8,2023-01-07,2023-01-07
32236,9443,8,2023-07-03,2023-07-03
32237,9443,8,2023-12-13,2023-12-13
32238,9444,8,2023-09-10,2023-09-15
32239,9445,1,2023-02-21,2023-02-21
32240,9445,1,2023-03-14,2023-03-14
32241,9445,1,2023-04-06,2023-04-06
32242,9445,1,2023-11-25,2023-11-25
32243,9445,1,2023-11-14,2023-11-14
32244,9445,1,2023-03-08,2023-03-08
32245,9445,1,2023-08-21,2023-08-21
32246,9445,1,2023-12-14,2023-12-14
32247,9445,1,2023-04-09,2023-04-09
32248,9446,7,2023-03-27,2023-04-01
32249,9447,6,2023-06-28,2023-07-04
32250,9448,8,2023-03-23,2023-03-27
32251,9449,1,2023-08-09,2023-08-13
32252,9450,8,2023-07-14,2023-07-17
32253,9451,7,2023-06-10,2023-06-13
32254,9452,6,2023-12-24,2023-12-24
32255,9452,6,2023-12-21,2023-12-21
32256,9452,6,2023-10-06,2023-10-06
32257,9452,6,2023-11-21,2023-11-21
32258,9452,6,2023-06-09,2023-06-09
32259,9452,6,2023-05-19,2023-05-19
32260,9452,6,2023-06-24,2023-06-24
32261,9452,6,2023-02-15,2023-02-15
32262,9452,6,2023-07-10,2023-07-10
32263,9452,6,2023-03-10,2023-03-10
32264,9453,5,2023-04-18,2023-04-22
32265,9454,1,2023-09-26,2023-10-01
32266,9455,3,2023-01-28,2023-02-03
32267,9456,7,2023-08-02,2023-08-04
32268,9456,8,2023-07-20,2023-07-22
32269,9457,1,2023-03-17,2023-03-19
32270,9457,5,2023-06-17,2023-06-18
32271,9458,6,2023-01-25,2023-01-26
32272,9458,6,2023-12-22,2023-12-23
32273,9459,8,2023-01-25,2023-01-31
32274,9460,5,2023-09-22,2023-09-26
32275,9461,7,2023-07-02,2023-07-04
32276,9461,7,2023-12-03,2023-12-05
32277,9462,8,2023-09-01,2023-09-01
32278,9462,8,2023-05-08,2023-05-08
32279,9462,8,2023-10-07,2023-10-07
32280,9462,8,2023-10-25,2023-10-25
32281,9462,8,2023-09-18,2023-09-18
32282,9462,8,2023-11-03,2023-11-03
32283,9462,8,2023-11-17,2023-11-17
32284,9462,8,2023-07-19,2023-07-19
32285,9462,8,2023-07-16,2023-07-16
32286,9462,8,2023-06-27,2023-06-27
32287,9463,2,2023-07-09,2023-07-12
32288,9464,1,2023-01-15,2023-01-16
32289,9464,1,2023-11-17,2023-11-19
32290,9465,3,2023-09-06,2023-09-09
32291,9466,1,2023-10-25,2023-10-31
32292,9467,1,2023-12-13,2023-12-14
32293,9467,1,2023-10-07,2023-10-09
32294,9467,1,2023-01-10,2023-01-12
32295,9468,2,2023-12-07,2023-12-08
32296,9468,2,2023-08-18,2023-08-19
32297,9468,2,2023-05-20,2023-05-22
32298,9469,3,2023-06-28,2023-07-04
32299,9470,4,2023-02-17,2023-02-22
32300,9471,4,2023-07-21,2023-07-21
32301,9471,4,2023-09-20,2023-09-20
32302,9471,4,2023-01-26,2023-01-26
32303,9471,4,2023-11-12,2023-11-12
32304,9471,4,2023-06-01,2023-06-01
32305,9471,4,2023-08-16,2023-08-16
32306,9471,4,2023-09-18,2023-09-18
32307,9471,4,2023-05-08,2023-05-08
32308,9471,4,2023-10-19,2023-10-19
32309,9471,4,2023-06-21,2023-06-21
32310,9471,4,2023-11-01,2023-11-01
32311,9471,4,2023-12-25,2023-12-25
32312,9471,4,2023-10-04,2023-10-04
32313,9472,8,2023-02-10,2023-02-10
32314,9472,8,2023-10-24,2023-10-24
32315,9472,8,2023-12-25,2023-12-25
32316,9472,8,2023-09-22,2023-09-22
32317,9472,8,2023-04-11,2023-04-11
32318,9472,8,2023-01-27,2023-01-27
32319,9472,8,2023-03-14,2023-03-14
32320,9472,8,2023-06-05,2023-06-05
32321,9472,8,2023-09-28,2023-09-28
32322,9472,8,2023-08-19,2023-08-19
32323,9472,8,2023-01-11,2023-01-11
32324,9472,8,2023-10-15,2023-10-15
32325,9472,8,2023-04-01,2023-04-01
32326,9473,7,2023-12-15,2023-12-15
32327,9473,7,2023-12-15,2023-12-15
32328,9473,7,2023-08-18,2023-08-18
32329,9473,7,2023-02-02,2023-02-02
32330,9473,7,2023-09-24,2023-09-24
32331,9473,7,2023-09-04,2023-09-04
32332,9473,7,2023-04-02,2023-04-02
32333,9473,7,2023-06-15,2023-06-15
32334,9473,7,2023-06-09,2023-06-09
32335,9473,7,2023-02-01,2023-02-01
32336,9473,7,2023-01-07,2023-01-07
32337,9473,7,2023-02-14,2023-02-14
32338,9473,7,2023-10-20,2023-10-20
32339,9473,7,2023-07-05,2023-07-05
32340,9473,7,2023-02-24,2023-02-24
32341,9474,8,2023-02-13,2023-02-14
32342,9474,8,2023-06-03,2023-06-04
32343,9475,6,2023-05-06,2023-05-07
32344,9475,6,2023-11-20,2023-11-22
32345,9475,6,2023-03-17,2023-03-18
32346,9476,7,2023-05-11,2023-05-16
32347,9477,5,2023-05-12,2023-05-16
32348,9478,5,2023-11-25,2023-11-27
32349,9478,5,2023-05-04,2023-05-06
32350,9479,4,2023-09-28,2023-09-29
32351,9479,4,2023-03-17,2023-03-19
32352,9479,4,2023-06-07,2023-06-09
32353,9480,4,2023-02-20,2023-02-24
32354,9481,5,2023-02-06,2023-02-06
32355,9481,5,2023-02-23,2023-02-23
32356,9481,5,2023-06-09,2023-06-09
32357,9481,5,2023-11-17,2023-11-17
32358,9481,5,2023-08-18,2023-08-18
32359,9481,5,2023-11-20,2023-11-20
32360,9481,5,2023-08-02,2023-08-02
32361,9481,5,2023-09-15,2023-09-15
32362,9481,5,2023-05-25,2023-05-25
32363,9481,5,2023-07-16,2023-07-16
32364,9482,7,2023-10-01,2023-10-06
32365,9483,6,2023-05-07,2023-05-13
32366,9484,7,2023-11-21,2023-11-26
32367,9485,7,2023-04-06,2023-04-07
32368,9485,7,2023-11-28,2023-11-29
32369,9486,3,2023-06-01,2023-06-04
32370,9487,5,2023-11-21,2023-11-25
32371,9488,5,2023-04-12,2023-04-13
32372,9488,5,2023-06-26,2023-06-27
32373,9488,5,2023-06-16,2023-06-18
32374,9489,7,2023-08-08,2023-08-09
32375,9489,6,2023-06-12,2023-06-14
32376,9489,4,2023-09-15,2023-09-17
32377,9490,4,2023-05-27,2023-05-29
32378,9490,7,2023-05-16,2023-05-18
32379,9490,7,2023-08-19,2023-08-21
32380,9491,5,2023-02-25,2023-03-03
32381,9492,8,2023-01-21,2023-01-23
32382,9492,3,2023-12-10,2023-12-12
32383,9493,3,2023-11-16,2023-11-17
32384,9493,7,2023-02-07,2023-02-09
32385,9493,7,2023-02-09,2023-02-10
32386,9494,7,2023-10-05,2023-10-09
32387,9495,3,2023-02-19,2023-02-19
32388,9495,3,2023-11-05,2023-11-05
32389,9495,3,2023-09-25,2023-09-25
32390,9495,3,2023-03-22,2023-03-22
32391,9495,3,2023-11-15,2023-11-15
32392,9495,3,2023-11-20,2023-11-20
32393,9495,3,2023-12-08,2023-12-08
32394,9495,3,2023-01-15,2023-01-15
32395,9495,3,2023-11-12,2023-11-12
32396,9495,3,2023-01-09,2023-01-09
32397,9495,3,2023-08-11,2023-08-11
32398,9496,7,2023-05-11,2023-05-12
32399,9496,3,2023-01-04,2023-01-06
32400,9496,1,2023-11-27,2023-11-29
32401,9497,4,2023-06-20,2023-06-23
32402,9498,6,2023-10-28,2023-10-28
32403,9498,6,2023-04-03,2023-04-03
32404,9498,6,2023-09-12,2023-09-12
32405,9498,6,2023-08-25,2023-08-25
32406,9498,6,2023-12-03,2023-12-03
32407,9498,6,2023-10-24,2023-10-24
32408,9498,6,2023-08-11,2023-08-11
32409,9498,6,2023-02-13,2023-02-13
32410,9498,6,2023-05-09,2023-05-09
32411,9498,6,2023-08-18,2023-08-18
32412,9499,1,2023-09-19,2023-09-19
32413,9499,1,2023-05-24,2023-05-24
32414,9499,1,2023-05-07,2023-05-07
32415,9499,1,2023-10-15,2023-10-15
32416,9499,1,2023-07-06,2023-07-06
32417,9499,1,2023-02-24,2023-02-24
32418,9499,1,2023-12-01,2023-12-01
32419,9499,1,2023-09-19,2023-09-19
32420,9499,1,2023-12-26,2023-12-26
32421,9499,1,2023-12-16,2023-12-16
32422,9500,4,2023-09-25,2023-09-25
32423,9500,4,2023-06-24,2023-06-24
32424,9500,4,2023-12-10,2023-12-10
32425,9500,4,2023-03-02,2023-03-02
32426,9500,4,2023-09-24,2023-09-24
32427,9500,4,2023-05-24,2023-05-24
32428,9500,4,2023-12-28,2023-12-28
32429,9500,4,2023-09-22,2023-09-22
32430,9500,4,2023-02-08,2023-02-08
32431,9501,2,2023-02-17,2023-02-18
32432,9501,2,2023-07-23,2023-07-24
32433,9501,2,2023-08-08,2023-08-10
32434,9502,1,2023-12-21,2023-12-24
32435,9503,4,2023-03-08,2023-03-14
32436,9504,1,2023-11-02,2023-11-04
32437,9504,7,2023-02-15,2023-02-16
32438,9505,1,2023-10-22,2023-10-22
32439,9505,1,2023-11-15,2023-11-15
32440,9505,1,2023-02-07,2023-02-07
32441,9505,1,2023-11-23,2023-11-23
32442,9505,1,2023-07-09,2023-07-09
32443,9505,1,2023-02-05,2023-02-05
32444,9505,1,2023-06-24,2023-06-24
32445,9505,1,2023-05-04,2023-05-04
32446,9505,1,2023-09-19,2023-09-19
32447,9506,4,2023-08-23,2023-08-24
32448,9506,4,2023-08-07,2023-08-08
32449,9506,4,2023-10-16,2023-10-18
32450,9507,4,2023-09-26,2023-09-26
32451,9507,4,2023-07-11,2023-07-11
32452,9507,4,2023-02-15,2023-02-15
32453,9507,4,2023-10-07,2023-10-07
32454,9507,4,2023-09-21,2023-09-21
32455,9507,4,2023-06-28,2023-06-28
32456,9507,4,2023-12-05,2023-12-05
32457,9507,4,2023-06-05,2023-06-05
32458,9507,4,2023-11-15,2023-11-15
32459,9507,4,2023-05-22,2023-05-22
32460,9507,4,2023-08-01,2023-08-01
32461,9507,4,2023-05-25,2023-05-25
32462,9507,4,2023-07-11,2023-07-11
32463,9507,4,2023-08-03,2023-08-03
32464,9507,4,2023-11-15,2023-11-15
32465,9508,8,2023-08-21,2023-08-25
32466,9509,6,2023-11-08,2023-11-10
32467,9509,2,2023-01-13,2023-01-15
32468,9510,4,2023-09-26,2023-09-26
32469,9510,4,2023-10-23,2023-10-23
32470,9510,4,2023-09-25,2023-09-25
32471,9510,4,2023-02-20,2023-02-20
32472,9510,4,2023-03-01,2023-03-01
32473,9511,4,2023-06-11,2023-06-12
32474,9511,4,2023-12-08,2023-12-10
32475,9512,6,2023-06-17,2023-06-17
32476,9512,6,2023-08-18,2023-08-18
32477,9512,6,2023-09-16,2023-09-16
32478,9512,6,2023-01-24,2023-01-24
32479,9512,6,2023-03-05,2023-03-05
32480,9512,6,2023-02-05,2023-02-05
32481,9512,6,2023-11-09,2023-11-09
32482,9513,7,2023-11-22,2023-11-24
32483,9513,6,2023-05-11,2023-05-13
32484,9513,4,2023-10-10,2023-10-11
32485,9514,3,2023-04-19,2023-04-20
32486,9514,3,2023-10-27,2023-10-29
32487,9515,8,2023-03-05,2023-03-07
32488,9515,8,2023-09-19,2023-09-21
32489,9516,5,2023-05-07,2023-05-07
32490,9516,5,2023-12-09,2023-12-09
32491,9516,5,2023-08-13,2023-08-13
32492,9516,5,2023-03-19,2023-03-19
32493,9516,5,2023-07-04,2023-07-04
32494,9516,5,2023-02-25,2023-02-25
32495,9516,5,2023-11-15,2023-11-15
32496,9516,5,2023-02-27,2023-02-27
32497,9516,5,2023-12-08,2023-12-08
32498,9516,5,2023-10-13,2023-10-13
32499,9516,5,2023-01-18,2023-01-18
32500,9516,5,2023-04-28,2023-04-28
32501,9517,2,2023-03-23,2023-03-24
32502,9517,2,2023-12-05,2023-12-07
32503,9518,8,2023-07-12,2023-07-17
32504,9519,8,2023-01-11,2023-01-13
32505,9519,8,2023-07-03,2023-07-04
32506,9519,8,2023-01-13,2023-01-15
32507,9520,3,2023-10-05,2023-10-06
32508,9520,2,2023-04-08,2023-04-10
32509,9521,4,2023-02-05,2023-02-09
32510,9522,8,2023-08-19,2023-08-21
32511,9522,6,2023-09-18,2023-09-20
32512,9522,2,2023-10-01,2023-10-03
32513,9523,8,2023-09-10,2023-09-13
32514,9524,2,2023-12-20,2023-12-22
32515,9524,2,2023-07-20,2023-07-22
32516,9525,4,2023-02-07,2023-02-07
32517,9525,4,2023-03-06,2023-03-06
32518,9525,4,2023-11-03,2023-11-03
32519,9525,4,2023-03-10,2023-03-10
32520,9525,4,2023-10-12,2023-10-12
32521,9525,4,2023-05-07,2023-05-07
32522,9525,4,2023-11-06,2023-11-06
32523,9525,4,2023-10-19,2023-10-19
32524,9525,4,2023-01-07,2023-01-07
32525,9525,4,2023-03-11,2023-03-11
32526,9525,4,2023-04-14,2023-04-14
32527,9525,4,2023-02-10,2023-02-10
32528,9525,4,2023-05-08,2023-05-08
32529,9526,8,2023-11-24,2023-11-26
32530,9526,5,2023-03-15,2023-03-16
32531,9527,1,2023-09-26,2023-09-26
32532,9527,1,2023-04-25,2023-04-25
32533,9527,1,2023-05-02,2023-05-02
32534,9527,1,2023-05-28,2023-05-28
32535,9527,1,2023-12-14,2023-12-14
32536,9527,1,2023-07-12,2023-07-12
32537,9527,1,2023-01-10,2023-01-10
32538,9527,1,2023-07-27,2023-07-27
32539,9527,1,2023-11-24,2023-11-24
32540,9527,1,2023-04-17,2023-04-17
32541,9527,1,2023-03-23,2023-03-23
32542,9527,1,2023-09-06,2023-09-06
32543,9528,1,2023-07-18,2023-07-22
32544,9529,3,2023-09-13,2023-09-13
32545,9529,3,2023-07-07,2023-07-07
32546,9529,3,2023-12-03,2023-12-03
32547,9529,3,2023-06-06,2023-06-06
32548,9529,3,2023-11-16,2023-11-16
32549,9530,8,2023-07-15,2023-07-18
32550,9531,8,2023-07-06,2023-07-11
32551,9532,1,2023-04-11,2023-04-11
32552,9532,1,2023-07-23,2023-07-23
32553,9532,1,2023-07-02,2023-07-02
32554,9532,1,2023-10-09,2023-10-09
32555,9532,1,2023-05-13,2023-05-13
32556,9533,1,2023-08-20,2023-08-22
32557,9533,1,2023-07-28,2023-07-30
32558,9533,1,2023-03-14,2023-03-15
32559,9534,7,2023-09-20,2023-09-24
32560,9535,4,2023-07-04,2023-07-04
32561,9535,4,2023-11-13,2023-11-13
32562,9535,4,2023-11-18,2023-11-18
32563,9535,4,2023-03-19,2023-03-19
32564,9535,4,2023-07-18,2023-07-18
32565,9535,4,2023-10-28,2023-10-28
32566,9535,4,2023-11-24,2023-11-24
32567,9535,4,2023-09-26,2023-09-26
32568,9535,4,2023-02-19,2023-02-19
32569,9535,4,2023-03-18,2023-03-18
32570,9535,4,2023-02-01,2023-02-01
32571,9535,4,2023-09-15,2023-09-15
32572,9536,2,2023-06-13,2023-06-15
32573,9536,1,2023-06-17,2023-06-19
32574,9537,8,2023-07-18,2023-07-18
32575,9537,8,2023-01-06,2023-01-06
32576,9537,8,2023-03-14,2023-03-14
32577,9537,8,2023-04-09,2023-04-09
32578,9537,8,2023-08-28,2023-08-28
32579,9537,8,2023-02-09,2023-02-09
32580,9537,8,2023-11-04,2023-11-04
32581,9537,8,2023-12-03,2023-12-03
32582,9537,8,2023-11-08,2023-11-08
32583,9537,8,2023-07-08,2023-07-08
32584,9537,8,2023-02-22,2023-02-22
32585,9537,8,2023-08-15,2023-08-15
32586,9537,8,2023-07-06,2023-07-06
32587,9538,1,2023-08-26,2023-08-27
32588,9538,1,2023-09-09,2023-09-10
32589,9538,1,2023-02-25,2023-02-26
32590,9539,6,2023-06-01,2023-06-02
32591,9539,6,2023-07-28,2023-07-30
32592,9539,6,2023-06-18,2023-06-19
32593,9540,3,2023-06-12,2023-06-14
32594,9540,8,2023-06-06,2023-06-08
32595,9541,3,2023-07-13,2023-07-19
32596,9542,3,2023-10-20,2023-10-21
32597,9542,3,2023-02-20,2023-02-22
32598,9542,3,2023-01-27,2023-01-29
32599,9543,5,2023-11-07,2023-11-09
32600,9543,5,2023-09-18,2023-09-20
32601,9543,5,2023-12-03,2023-12-04
32602,9544,5,2023-01-26,2023-01-29
32603,9545,1,2023-07-25,2023-07-28
32604,9546,1,2023-11-19,2023-11-23
32605,9547,3,2023-05-23,2023-05-23
32606,9547,3,2023-06-08,2023-06-08
32607,9547,3,2023-03-21,2023-03-21
32608,9547,3,2023-03-26,2023-03-26
32609,9547,3,2023-02-16,2023-02-16
32610,9547,3,2023-11-17,2023-11-17
32611,9547,3,2023-05-28,2023-05-28
32612,9547,3,2023-02-11,2023-02-11
32613,9547,3,2023-02-21,2023-02-21
32614,9548,3,2023-02-22,2023-02-24
32615,9548,4,2023-04-14,2023-04-15
32616,9548,2,2023-12-09,2023-12-11
32617,9549,6,2023-07-09,2023-07-11
32618,9549,8,2023-01-07,2023-01-08
32619,9550,8,2023-04-05,2023-04-05
32620,9550,8,2023-08-23,2023-08-23
32621,9550,8,2023-03-15,2023-03-15
32622,9550,8,2023-12-21,2023-12-21
32623,9550,8,2023-06-26,2023-06-26
32624,9550,8,2023-02-10,2023-02-10
32625,9550,8,2023-12-24,2023-12-24
32626,9550,8,2023-03-04,2023-03-04
32627,9550,8,2023-05-11,2023-05-11
32628,9550,8,2023-05-15,2023-05-15
32629,9550,8,2023-09-03,2023-09-03
32630,9550,8,2023-07-17,2023-07-17
32631,9550,8,2023-10-24,2023-10-24
32632,9550,8,2023-07-22,2023-07-22
32633,9551,1,2023-03-02,2023-03-04
32634,9551,1,2023-08-13,2023-08-14
32635,9551,1,2023-07-19,2023-07-20
32636,9552,3,2023-03-03,2023-03-03
32637,9552,3,2023-08-01,2023-08-01
32638,9552,3,2023-01-22,2023-01-22
32639,9552,3,2023-01-04,2023-01-04
32640,9552,3,2023-09-26,2023-09-26
32641,9552,3,2023-09-28,2023-09-28
32642,9552,3,2023-10-09,2023-10-09
32643,9552,3,2023-08-23,2023-08-23
32644,9552,3,2023-06-15,2023-06-15
32645,9553,6,2023-09-28,2023-10-04
32646,9554,2,2023-11-14,2023-11-17
32647,9555,3,2023-10-24,2023-10-26
32648,9555,3,2023-07-05,2023-07-06
32649,9556,1,2023-11-20,2023-11-22
32650,9556,7,2023-10-27,2023-10-28
32651,9556,7,2023-08-12,2023-08-14
32652,9557,4,2023-01-14,2023-01-14
32653,9557,4,2023-02-18,2023-02-18
32654,9557,4,2023-06-04,2023-06-04
32655,9557,4,2023-07-17,2023-07-17
32656,9557,4,2023-09-21,2023-09-21
32657,9557,4,2023-07-06,2023-07-06
32658,9557,4,2023-01-10,2023-01-10
32659,9557,4,2023-04-21,2023-04-21
32660,9557,4,2023-08-17,2023-08-17
32661,9557,4,2023-09-26,2023-09-26
32662,9557,4,2023-02-26,2023-02-26
32663,9557,4,2023-11-26,2023-11-26
32664,9558,5,2023-06-05,2023-06-06
32665,9558,5,2023-12-12,2023-12-14
32666,9558,8,2023-08-12,2023-08-13
32667,9559,5,2023-08-18,2023-08-24
32668,9560,8,2023-09-22,2023-09-23
32669,9560,8,2023-01-21,2023-01-23
32670,9561,5,2023-08-03,2023-08-05
32671,9561,5,2023-08-20,2023-08-21
32672,9561,5,2023-12-17,2023-12-19
32673,9562,1,2023-12-07,2023-12-12
32674,9563,5,2023-06-06,2023-06-08
32675,9563,5,2023-01-27,2023-01-28
32676,9563,5,2023-09-21,2023-09-23
32677,9564,1,2023-06-28,2023-06-28
32678,9564,1,2023-09-02,2023-09-02
32679,9564,1,2023-11-05,2023-11-05
32680,9564,1,2023-10-18,2023-10-18
32681,9564,1,2023-03-11,2023-03-11
32682,9564,1,2023-02-25,2023-02-25
32683,9564,1,2023-07-24,2023-07-24
32684,9565,3,2023-09-03,2023-09-03
32685,9565,3,2023-07-15,2023-07-15
32686,9565,3,2023-12-21,2023-12-21
32687,9565,3,2023-03-24,2023-03-24
32688,9565,3,2023-11-15,2023-11-15
32689,9565,3,2023-10-13,2023-10-13
32690,9565,3,2023-07-25,2023-07-25
32691,9566,4,2023-09-08,2023-09-09
