Customer Key,Age,State,RENEWALINSUBSEQUENTSEASON
4286,31,NM,1
4287,52,UT,0
4288,61,CA,1
4289,58,CO,0
4290,24,ID,0
4291,58,CA,0
4292,30,CO,1
4293,35,UT,1
4294,54,NM,1
4295,30,NV,1
4296,53,ID,1
4297,48,UT,1
4298,19,NM,0
4299,33,WY,0
4300,26,CO,0
4301,26,ID,0
4302,55,CA,0
4303,28,WY,1
4304,39,NM,0
4305,50,WY,1
4306,53,MT,0
4307,62,NV,0
4308,40,NM,1
4309,62,WY,0
4310,62,CO,1
4311,51,NV,1
4312,26,ID,0
4313,41,MT,0
4314,25,NM,1
4315,24,UT,0
4316,53,NV,0
4317,35,CA,1
4318,20,CO,0
4319,45,NM,1
4320,23,CA,1
4321,61,NV,1
4322,61,NM,1
4323,38,MT,1
4324,45,UT,1
4325,57,UT,0
4326,18,CA,0
4327,53,ID,1
4328,38,ID,1
4329,60,MT,1
4330,52,UT,1
4331,30,CA,0
4332,66,CA,1
4333,27,NM,0
4334,61,NM,0
4335,64,CA,0
4336,27,NM,0
4337,63,NV,1
4338,30,NM,1
4339,54,MT,1
4340,55,ID,1
4341,41,ID,1
4342,19,NV,0
4343,39,CO,1
4344,34,NV,0
4345,53,MT,1
4346,31,CA,0
4347,27,NV,1
4348,52,CA,1
4349,42,MT,0
4350,20,WY,1
4351,64,MT,0
4352,55,UT,1
4353,34,CA,0
4354,29,ID,0
4355,69,NV,1
4356,41,WY,1
4357,46,MT,1
4358,60,CA,1
4359,42,WY,1
4360,53,CO,1
4361,43,UT,1
4362,55,CO,1
4363,18,MT,1
4364,37,CO,0
4365,45,CO,1
4366,33,UT,0
4367,64,UT,1
4368,34,NM,1
4369,57,UT,0
4370,45,WY,0
4371,29,NM,1
4372,44,UT,1
4373,59,CO,1
4374,64,ID,0
4375,47,ID,1
4376,58,NM,0
4377,51,UT,0
4378,54,WY,1
4379,23,NV,1
4380,24,CA,1
4381,49,MT,1
4382,49,WY,1
4383,42,NV,1
4384,50,MT,0
4385,24,NV,1
4386,69,NV,0
4387,29,NM,0
4388,33,ID,1
4389,33,CA,0
4390,60,NV,1
4391,53,UT,1
4392,30,MT,1
4393,24,WY,0
4394,53,ID,1
4395,64,MT,1
4396,68,NM,1
4397,26,UT,0
4398,49,UT,1
4399,28,NV,0
4400,25,UT,0
4401,50,CA,1
4402,40,NM,1
4403,42,UT,0
4404,25,NV,0
4405,62,MT,1
4406,39,NM,1
4407,21,UT,0
4408,57,ID,0
4409,20,NM,0
4410,46,NM,0
4411,58,WY,1
4412,46,ID,1
4413,51,ID,0
4414,51,MT,0
4415,45,CO,0
4416,30,WY,1
4417,32,ID,0
4418,40,ID,0
4419,61,CO,0
4420,43,MT,0
4421,21,WY,1
4422,43,ID,1
4423,57,NV,0
4424,26,MT,0
4425,22,WY,0
4426,49,ID,0
4427,37,ID,1
4428,67,CO,1
4429,28,WY,1
4430,32,NV,0
4431,49,MT,1
4432,45,UT,1
4433,39,CA,0
4434,58,NV,0
4435,34,UT,1
4436,43,NV,1
4437,61,WY,0
4438,24,UT,1
4439,59,WY,1
4440,43,UT,0
4441,42,NV,1
4442,27,CO,1
4443,62,NV,0
4444,36,WY,1
4445,28,NV,0
4446,30,NM,0
4447,25,NM,1
4448,57,UT,1
4449,21,NM,1
4450,64,CA,0
4451,48,UT,1
4452,45,NM,1
4453,28,ID,1
4454,60,NV,0
4455,18,MT,0
4456,66,NV,1
4457,64,NM,1
4458,69,CO,1
4459,55,WY,1
4460,41,MT,1
4461,64,UT,0
4462,48,CO,1
4463,58,NV,1
4464,63,NM,0
4465,67,UT,0
4466,43,UT,1
4467,66,ID,1
4468,67,ID,1
4469,22,NM,0
4470,37,NM,1
4471,69,CA,1
4472,58,ID,0
4473,28,WY,0
4474,50,MT,0
4475,67,UT,0
4476,55,ID,1
4477,44,NM,0
4478,51,CA,0
4479,32,NM,1
4480,49,NM,0
4481,38,NM,1
4482,63,NV,0
4483,22,MT,0
4484,23,ID,1
4485,55,UT,1
4486,39,NV,1
4487,35,NM,1
4488,31,WY,1
4489,27,UT,1
4490,63,NV,1
4491,30,WY,0
4492,48,WY,1
4493,47,MT,1
4494,20,UT,0
4495,47,ID,0
4496,23,ID,1
4497,46,CA,1
4498,25,NV,0
4499,61,CA,1
4500,62,CO,1
4501,60,ID,1
4502,61,NV,0
4503,50,MT,0
4504,34,CA,1
4505,65,MT,0
4506,28,MT,0
4507,30,NM,1
4508,67,NM,0
4509,28,MT,1
4510,48,CA,1
4511,45,NM,1
4512,61,CO,1
4513,23,WY,1
4514,58,WY,1
4515,33,NM,0
4516,21,CA,1
4517,52,WY,1
4518,65,UT,1
4519,43,WY,1
4520,29,ID,1
4521,28,CA,1
4522,54,NM,0
4523,42,NM,1
4524,35,WY,0
4525,36,CA,1
4526,40,CO,0
4527,55,UT,0
4528,35,NM,1
4529,43,CA,0
4530,23,NM,1
4531,21,NM,1
4532,61,ID,1
4533,68,WY,1
4534,46,ID,0
4535,51,WY,1
4536,34,NM,1
4537,60,CA,0
4538,60,MT,1
4539,33,WY,0
4540,19,MT,1
4541,51,UT,1
4542,25,ID,1
4543,30,MT,1
4544,59,ID,0
4545,25,WY,1
4546,47,WY,0
4547,49,UT,1
4548,53,WY,1
4549,64,NM,1
4550,47,UT,1
4551,18,MT,0
4552,60,WY,1
4553,56,CA,0
4554,34,NV,1
4555,37,CO,0
4556,41,NM,1
4557,67,NV,1
4558,39,NV,0
4559,46,ID,0
4560,39,NM,1
4561,61,NM,1
4562,26,UT,1
4563,54,ID,1
4564,27,MT,0
4565,53,CO,1
4566,54,MT,1
4567,45,CA,1
4568,45,CO,1
4569,59,ID,0
4570,60,WY,1
4571,38,WY,0
4572,41,ID,1
4573,59,MT,1
4574,57,ID,1
4575,19,ID,1
4576,25,NV,1
4577,65,CA,0
4578,44,NM,1
4579,39,WY,1
4580,54,NV,1
4581,44,ID,1
4582,46,UT,0
4583,20,NV,1
4584,61,ID,0
4585,30,WY,0
4586,62,NM,0
4587,27,ID,0
4588,53,CA,1
4589,26,MT,1
4590,44,CO,1
4591,51,NV,1
4592,68,NV,0
4593,18,NV,1
4594,49,ID,1
4595,42,NM,1
4596,46,CA,1
4597,24,NM,1
4598,66,ID,0
4599,20,ID,1
4600,37,MT,1
4601,37,UT,1
4602,47,CA,1
4603,52,NV,1
4604,52,CO,0
4605,66,NV,1
4606,56,NM,0
4607,44,ID,1
4608,43,CA,1
4609,31,WY,0
4610,34,CA,1
4611,35,CA,0
4612,62,UT,1
4613,69,NV,1
4614,46,UT,1
4615,37,WY,1
4616,44,WY,1
4617,35,MT,1
4618,21,NM,1
4619,18,CO,0
4620,67,MT,1
4621,18,ID,0
4622,43,UT,0
4623,62,UT,0
4624,37,MT,0
4625,69,ID,1
4626,40,CA,1
4627,27,ID,0
4628,28,NV,0
4629,58,MT,0
4630,58,NM,0
4631,22,ID,1
4632,18,CA,0
4633,34,ID,1
4634,39,UT,0
4635,51,CO,1
4636,62,UT,0
4637,58,NM,1
4638,46,WY,1
4639,21,CO,1
4640,22,WY,1
4641,28,ID,0
4642,68,NV,0
4643,38,NM,0
4644,52,ID,0
4645,29,CA,0
4646,43,ID,1
4647,68,CO,0
4648,36,UT,1
4649,62,NV,1
4650,24,WY,1
4651,64,ID,1
4652,24,ID,0
4653,43,UT,0
4654,57,NV,0
4655,22,MT,1
4656,38,WY,0
4657,31,ID,1
4658,21,ID,1
4659,40,MT,1
4660,59,WY,1
4661,37,CO,1
4662,32,CO,0
4663,67,NM,1
4664,69,NM,1
4665,62,CA,0
4666,46,UT,1
4667,25,NV,0
4668,58,ID,0
4669,65,WY,1
4670,36,ID,0
4671,65,NM,0
4672,56,CA,0
4673,63,WY,0
4674,45,WY,1
4675,63,ID,1
4676,44,UT,1
4677,21,CA,0
4678,32,UT,1
4679,52,CA,0
4680,54,ID,0
4681,18,CA,1
4682,20,CO,1
4683,64,WY,1
4684,41,NV,1
4685,44,ID,1
4686,57,MT,0
4687,53,NV,1
4688,51,ID,1
4689,46,NV,1
4690,41,CO,1
4691,41,NV,1
4692,59,CA,1
4693,21,NM,1
4694,20,NV,1
4695,51,ID,1
4696,66,MT,1
4697,40,MT,1
4698,69,NM,0
4699,40,UT,1
4700,62,NM,1
4701,22,WY,1
4702,48,NV,1
4703,58,MT,0
4704,23,NM,1
4705,54,NV,1
4706,27,WY,0
4707,57,MT,1
4708,24,WY,1
4709,56,NV,1
4710,55,ID,1
4711,38,NV,1
4712,37,NM,1
4713,20,WY,1
4714,68,ID,1
4715,39,ID,0
4716,64,UT,1
4717,21,MT,0
4718,45,CA,0
4719,29,ID,1
4720,55,WY,1
4721,68,MT,0
4722,53,CO,1
4723,64,NV,1
4724,58,NM,1
4725,22,WY,1
4726,30,CO,0
4727,40,WY,1
4728,67,NV,1
4729,47,UT,1
4730,54,WY,1
4731,42,ID,1
4732,65,CA,0
4733,44,ID,0
4734,68,NV,1
4735,31,WY,1
4736,65,CA,1
4737,64,ID,1
4738,53,CA,1
4739,56,NM,0
4740,33,NV,1
4741,39,UT,1
4742,38,UT,0
4743,38,WY,1
4744,25,ID,1
4745,66,CO,1
4746,33,NV,0
4747,48,ID,1
4748,59,ID,1
4749,27,UT,0
4750,49,WY,1
4751,51,CA,1
4752,26,NV,0
4753,34,NM,1
4754,28,CA,0
4755,49,MT,0
4756,27,MT,0
4757,39,NV,1
4758,34,WY,0
4759,21,CO,1
4760,65,MT,1
4761,69,UT,0
4762,64,CO,0
4763,42,ID,1
4764,38,MT,0
4765,54,UT,0
4766,55,ID,1
4767,66,CO,0
4768,18,NV,1
4769,42,ID,1
4770,68,CA,1
4771,53,NV,0
4772,34,NV,1
4773,58,CO,1
4774,41,CO,0
4775,19,UT,0
4776,57,UT,0
4777,32,CA,1
4778,49,NV,1
4779,56,NM,1
4780,23,WY,0
4781,18,CA,1
4782,64,CA,1
4783,40,WY,1
4784,56,WY,0
4785,34,WY,1
4786,51,CO,0
4787,58,CA,1
4788,46,CA,1
4789,26,ID,1
4790,30,WY,0
4791,23,WY,0
4792,23,UT,1
4793,37,UT,1
4794,69,NV,1
4795,20,UT,1
4796,34,MT,1
4797,66,NV,0
4798,29,NM,1
4799,65,WY,1
4800,64,ID,0
4801,62,UT,1
4802,18,ID,0
4803,34,UT,0
4804,20,UT,1
4805,43,ID,0
4806,32,CA,0
4807,53,CA,1
4808,49,CA,1
4809,49,MT,0
4810,21,CA,1
4811,35,UT,1
4812,66,WY,1
4813,36,CO,0
4814,60,ID,1
4815,69,WY,1
4816,52,CO,1
4817,57,WY,0
4818,31,MT,1
4819,50,CO,1
4820,31,NM,0
4821,51,NV,0
4822,21,CA,1
4823,41,NM,1
4824,46,MT,1
4825,36,WY,1
4826,23,UT,0
4827,50,CA,0
4828,66,NM,1
4829,57,CA,1
4830,36,CO,1
4831,18,NV,1
4832,22,CA,0
4833,44,WY,0
4834,33,WY,1
4835,23,ID,1
4836,57,ID,0
4837,30,CA,1
4838,65,CO,1
4839,52,CO,0
4840,36,UT,0
4841,29,MT,0
4842,33,MT,0
4843,60,NM,0
4844,27,MT,0
4845,42,NV,1
4846,37,CO,1
4847,48,UT,1
4848,21,ID,1
4849,61,WY,1
4850,40,MT,0
4851,19,ID,1
4852,39,ID,0
4853,68,CA,1
4854,54,NV,1
4855,25,UT,0
4856,24,NV,0
4857,31,CA,1
4858,20,UT,0
4859,67,UT,0
4860,33,CO,0
4861,36,NV,0
4862,68,NV,0
4863,35,CO,1
4864,69,NM,1
4865,33,ID,1
4866,25,CA,1
4867,50,NV,1
4868,66,CO,1
4869,29,WY,0
4870,28,NM,1
4871,22,UT,1
4872,44,MT,1
4873,29,WY,1
4874,34,CO,1
4875,23,MT,1
4876,50,ID,0
4877,22,CA,0
4878,45,MT,0
4879,31,NM,1
4880,22,ID,1
4881,50,MT,1
4882,67,UT,1
4883,65,UT,0
4884,58,NM,1
4885,36,UT,0
4886,39,UT,1
4887,22,CO,0
4888,19,UT,1
4889,47,WY,1
4890,64,UT,0
4891,56,WY,0
4892,21,CO,1
4893,50,UT,0
4894,30,NM,0
4895,37,ID,0
4896,24,NM,1
4897,32,ID,1
4898,40,NV,0
4899,31,ID,1
4900,40,CA,1
4901,36,CA,1
4902,46,CA,0
4903,37,CO,0
4904,46,NM,1
4905,41,ID,1
4906,35,NM,1
4907,27,WY,1
4908,58,CA,1
4909,25,NV,0
4910,43,CO,1
4911,46,NV,0
4912,27,ID,1
4913,34,UT,0
4914,19,NV,0
4915,23,UT,1
4916,22,CO,1
4917,45,NV,1
4918,58,NV,1
4919,22,MT,1
4920,35,CO,1
4921,43,CO,0
4922,37,CA,0
4923,58,ID,0
4924,66,NV,1
4925,44,NM,1
4926,66,NV,1
4927,29,WY,1
4928,24,CO,0
4929,20,NM,1
4930,27,CO,0
4931,51,ID,0
4932,42,CO,0
4933,52,UT,0
4934,33,UT,1
4935,19,MT,1
4936,41,UT,0
4937,27,UT,0
4938,55,ID,0
4939,39,NV,1
4940,43,UT,1
4941,60,NM,1
4942,56,MT,0
4943,44,CO,0
4944,46,UT,1
4945,64,MT,1
4946,55,ID,1
4947,37,WY,0
4948,44,WY,1
4949,58,WY,0
4950,37,CO,0
4951,61,MT,0
4952,36,UT,0
4953,37,NV,0
4954,52,CO,0
4955,64,CO,0
4956,19,WY,0
4957,47,NV,1
4958,51,WY,1
4959,39,CO,0
4960,20,UT,1
4961,23,WY,0
4962,32,WY,0
4963,44,NM,1
4964,27,WY,1
4965,26,CO,1
4966,50,UT,1
4967,49,NV,1
4968,65,CA,0
4969,23,NV,0
4970,58,UT,1
4971,53,ID,1
4972,19,WY,0
4973,46,NV,1
4974,21,ID,0
4975,18,ID,0
4976,36,UT,0
4977,43,UT,1
4978,42,NM,1
4979,27,WY,1
4980,32,CA,0
4981,39,MT,1
4982,68,CO,1
4983,65,NV,0
4984,38,UT,1
4985,39,NV,0
4986,53,MT,0
4987,51,MT,0
4988,47,WY,1
4989,42,ID,0
4990,62,WY,1
4991,45,CO,0
4992,18,CA,0
4993,66,NV,0
4994,62,CO,1
4995,21,NM,1
4996,24,CA,1
4997,66,NV,1
4998,26,CO,1
4999,53,UT,1
5000,36,NV,0
5001,18,CO,0
5002,27,MT,0
5003,53,CA,1
5004,26,CO,1
5005,62,UT,0
5006,63,WY,1
5007,59,NV,0
5008,49,NM,1
5009,49,NV,1
5010,23,NV,0
5011,65,UT,1
5012,55,CA,1
5013,34,NV,1
5014,27,CA,1
5015,67,CO,0
5016,44,MT,1
5017,67,NM,1
5018,52,MT,1
5019,69,CA,1
5020,38,CA,1
5021,42,MT,1
5022,45,NV,1
5023,64,ID,1
5024,32,ID,1
5025,21,UT,1
5026,46,NM,0
5027,26,WY,1
5028,44,MT,1
5029,43,MT,1
5030,36,UT,1
5031,45,NM,1
5032,34,ID,1
5033,60,CO,1
5034,58,NV,0
5035,59,NV,0
5036,67,CO,0
5037,37,CO,1
5038,62,NM,1
5039,57,ID,0
5040,56,UT,1
5041,66,CO,1
5042,40,UT,0
5043,64,NM,1
5044,49,WY,0
5045,69,CA,0
5046,64,NV,0
5047,50,ID,1
5048,63,NV,1
5049,22,ID,1
5050,60,NM,1
5051,65,CA,0
5052,51,NV,1
5053,57,CA,0
5054,28,NM,0
5055,67,ID,0
5056,20,CO,1
5057,50,WY,1
5058,28,NV,1
5059,33,CA,1
5060,35,MT,0
5061,47,NV,1
5062,65,NV,1
5063,27,NV,0
5064,35,UT,1
5065,55,CA,1
5066,36,CA,0
5067,53,NV,1
5068,30,NM,0
5069,63,NM,0
5070,20,CO,0
5071,27,NV,1
5072,55,UT,0
5073,18,ID,1
5074,44,UT,0
5075,63,NM,0
5076,25,CO,1
5077,68,NM,1
5078,63,NM,0
5079,59,NM,0
5080,34,NV,0
5081,26,NM,1
5082,23,CA,1
5083,60,WY,1
5084,42,MT,0
5085,56,NV,1
5086,66,CO,0
5087,45,CA,1
5088,50,UT,0
5089,54,NM,1
5090,26,ID,0
5091,35,ID,1
5092,38,WY,0
5093,19,NV,0
5094,60,UT,0
5095,55,WY,1
5096,57,MT,1
5097,53,MT,1
5098,67,WY,1
5099,60,CO,0
5100,54,ID,0
5101,32,UT,1
5102,45,NV,1
5103,35,NM,1
5104,51,CA,1
5105,39,NV,0
5106,28,NV,0
5107,30,UT,0
5108,21,ID,0
5109,39,UT,1
5110,24,CA,1
5111,60,WY,0
5112,41,UT,0
5113,21,CO,1
5114,45,NV,1
5115,32,ID,0
5116,18,NM,0
5117,20,MT,0
5118,31,CA,0
5119,55,MT,0
5120,67,NV,1
5121,18,UT,1
5122,55,MT,0
5123,55,CO,1
5124,38,UT,0
5125,65,NV,0
5126,46,MT,0
5127,22,NM,0
5128,66,WY,0
5129,27,CA,1
5130,45,MT,0
5131,38,NM,1
5132,67,WY,1
5133,24,WY,1
5134,20,MT,1
5135,62,ID,1
5136,64,MT,1
5137,37,NV,1
5138,36,WY,1
5139,52,CA,1
5140,21,NV,1
5141,22,CO,0
5142,18,UT,0
5143,21,MT,1
5144,29,ID,1
5145,44,CA,1
5146,59,ID,0
5147,40,ID,1
5148,42,ID,0
5149,38,MT,0
5150,69,CA,1
5151,41,CA,0
5152,42,WY,1
5153,62,ID,1
5154,63,WY,1
5155,49,WY,1
5156,49,UT,0
5157,22,MT,0
5158,53,MT,1
5159,63,NV,0
5160,59,NM,1
5161,66,WY,1
5162,59,MT,1
5163,56,ID,1
5164,33,NM,0
5165,50,CO,1
5166,66,ID,0
5167,38,CA,1
5168,26,MT,1
5169,23,NM,1
5170,68,MT,0
5171,62,NV,1
5172,52,WY,0
5173,56,CO,1
5174,39,MT,1
5175,58,NV,0
5176,22,NV,1
5177,59,CO,0
5178,40,ID,0
5179,34,ID,1
5180,29,ID,0
5181,40,UT,1
5182,33,WY,1
5183,20,NM,1
5184,47,WY,0
5185,39,ID,1
5186,26,CO,0
5187,46,UT,1
5188,64,WY,0
5189,54,ID,0
5190,40,UT,0
5191,30,NM,0
5192,49,CO,0
5193,63,ID,0
5194,69,NM,0
5195,64,CA,0
5196,65,NM,1
5197,40,MT,1
5198,62,CO,0
5199,34,NM,1
5200,57,NM,1
5201,38,NV,0
5202,19,NV,0
5203,54,NM,1
5204,23,NM,0
5205,61,CO,1
5206,35,NV,0
5207,47,WY,1
5208,39,CO,0
5209,50,CA,0
5210,47,CO,0
5211,34,ID,0
5212,60,ID,1
5213,49,UT,1
5214,59,NV,0
5215,68,NM,1
5216,31,MT,1
5217,27,NV,0
5218,64,WY,0
5219,68,CO,1
5220,53,MT,0
5221,51,MT,0
5222,26,NM,1
5223,59,NM,1
5224,45,NV,1
5225,28,MT,1
5226,31,MT,1
5227,56,ID,1
5228,64,CA,1
5229,36,NM,1
5230,32,CO,1
5231,45,NV,0
5232,41,NM,1
5233,25,ID,0
5234,60,WY,1
5235,26,NM,0
5236,64,WY,1
5237,50,UT,1
5238,50,MT,1
5239,36,MT,1
5240,20,NV,1
5241,27,CA,1
5242,57,CA,1
5243,64,NV,0
5244,59,NV,0
5245,18,ID,1
5246,46,WY,1
5247,67,NV,1
5248,51,WY,1
5249,68,NM,1
5250,30,NM,0
5251,18,UT,1
5252,51,WY,0
5253,46,ID,0
5254,65,NM,1
5255,64,MT,0
5256,30,MT,0
5257,65,NM,1
5258,66,NM,1
5259,46,NM,1
5260,56,WY,0
5261,41,MT,0
5262,43,MT,1
5263,34,CO,1
5264,24,NM,0
5265,30,UT,1
5266,22,NM,0
5267,43,ID,1
5268,66,ID,0
5269,20,MT,1
5270,24,NM,0
5271,66,CA,1
5272,56,ID,1
5273,18,NM,0
5274,66,UT,0
5275,34,NV,0
5276,60,NM,0
5277,42,UT,0
5278,20,MT,1
5279,32,MT,0
5280,46,CO,1
5281,60,WY,1
5282,49,ID,1
5283,43,WY,1
5284,33,NM,1
5285,42,WY,1
5286,45,ID,0
5287,26,ID,1
5288,18,NM,1
5289,46,MT,0
5290,39,ID,0
5291,33,CA,0
5292,58,CA,0
5293,68,NV,1
5294,61,ID,0
5295,68,CO,1
5296,58,NV,1
5297,24,MT,1
5298,31,ID,1
5299,46,CA,1
5300,36,CO,1
5301,36,NM,1
5302,19,NV,1
5303,58,CO,1
5304,62,ID,0
5305,32,UT,1
5306,20,CO,0
5307,28,CO,1
5308,63,MT,0
5309,47,CA,1
5310,57,NM,0
5311,35,ID,1
5312,68,CO,0
5313,65,ID,1
5314,19,CA,1
5315,49,MT,1
5316,25,ID,0
5317,39,WY,1
5318,23,CA,1
5319,29,CA,0
5320,64,NM,0
5321,57,NV,0
5322,53,MT,1
5323,32,MT,0
5324,45,NM,0
5325,69,WY,1
5326,66,ID,1
5327,62,UT,1
5328,35,WY,0
5329,19,NV,1
5330,30,MT,0
5331,62,CA,0
5332,32,MT,0
5333,37,WY,1
5334,46,UT,0
5335,59,CO,1
5336,46,CO,1
5337,20,NM,1
5338,36,MT,1
5339,20,MT,1
5340,31,NV,1
5341,57,MT,1
5342,21,UT,1
5343,69,MT,1
5344,28,ID,1
5345,48,WY,0
5346,60,NM,0
5347,49,UT,1
5348,44,NV,0
5349,47,ID,0
5350,60,ID,0
5351,19,WY,0
5352,66,CO,1
5353,26,UT,1
5354,45,WY,1
5355,48,ID,1
5356,51,NV,1
5357,32,WY,1
5358,65,CO,1
5359,42,ID,0
5360,53,WY,0
5361,25,UT,1
5362,26,CO,1
5363,54,UT,0
5364,65,UT,0
5365,62,UT,1
5366,56,WY,0
5367,49,CO,1
5368,69,WY,0
5369,34,WY,0
5370,52,WY,0
5371,54,ID,1
5372,36,MT,0
5373,61,CA,0
5374,46,ID,1
5375,24,CO,1
5376,45,CA,1
5377,26,CA,1
5378,45,CA,1
5379,23,MT,1
5380,46,WY,1
5381,34,NM,1
5382,33,NV,0
5383,40,CO,0
5384,48,NM,0
5385,20,MT,1
5386,38,MT,0
5387,43,NV,0
5388,53,CA,0
5389,59,WY,0
5390,54,NV,1
5391,39,NM,1
5392,59,NM,0
5393,29,NV,1
5394,59,MT,1
5395,30,CO,1
5396,28,UT,0
5397,33,WY,0
5398,25,NM,0
5399,57,NM,0
5400,57,NV,0
5401,62,WY,0
5402,19,NV,1
5403,47,CA,1
5404,47,WY,0
5405,29,CA,0
5406,27,NM,0
5407,61,MT,0
5408,28,CA,0
5409,32,WY,0
5410,33,ID,1
5411,34,WY,1
5412,43,NV,0
5413,19,CA,0
5414,67,CO,1
5415,29,ID,1
5416,68,MT,0
5417,43,UT,1
5418,40,NV,0
5419,35,NV,1
5420,49,CO,0
5421,66,UT,1
5422,55,NM,1
5423,64,UT,1
5424,20,MT,1
5425,55,MT,1
5426,20,ID,0
5427,47,NM,0
5428,18,NV,0
5429,47,CA,1
5430,62,MT,0
5431,49,CO,0
5432,45,CO,0
5433,38,CO,1
5434,63,WY,0
5435,30,NM,0
5436,44,NM,0
5437,53,MT,1
5438,24,MT,1
5439,39,CO,0
5440,27,NM,1
5441,56,NM,1
5442,32,MT,0
5443,32,WY,1
5444,21,CA,1
5445,49,CA,1
5446,40,ID,0
5447,23,NM,0
5448,41,NV,1
5449,37,CA,0
5450,54,ID,1
5451,37,UT,0
5452,29,NV,1
5453,50,NM,0
5454,45,CA,0
5455,25,WY,1
5456,18,UT,1
5457,54,ID,1
5458,39,CA,1
5459,23,NM,0
5460,38,CA,1
5461,49,MT,1
5462,52,UT,0
5463,32,CA,0
5464,22,CO,1
5465,63,WY,0
5466,67,MT,0
5467,65,MT,0
5468,23,CA,1
5469,42,WY,1
5470,63,MT,0
5471,57,NV,1
5472,46,UT,1
5473,24,NV,0
5474,57,ID,1
5475,30,NV,1
5476,55,WY,0
5477,35,CO,0
5478,19,MT,1
5479,25,WY,1
5480,28,MT,1
5481,50,NM,0
5482,55,CO,0
5483,65,MT,0
5484,44,NV,1
5485,37,NM,1
5486,29,NM,1
5487,60,ID,1
5488,48,NM,1
5489,44,NM,1
5490,49,CA,1
5491,27,CO,1
5492,20,NV,0
5493,62,WY,1
5494,44,NV,0
5495,52,NV,1
5496,48,CA,0
5497,32,UT,0
5498,33,MT,1
5499,30,MT,0
5500,66,WY,0
5501,52,NM,1
5502,69,ID,1
5503,28,WY,0
5504,38,UT,1
5505,68,MT,0
5506,28,ID,0
5507,47,WY,1
5508,65,ID,1
5509,52,NV,1
5510,39,CO,1
5511,55,NV,0
5512,48,CA,0
5513,31,NM,0
5514,41,MT,0
5515,67,ID,0
5516,66,WY,1
5517,49,NM,1
5518,53,CO,1
5519,49,WY,0
5520,32,MT,1
5521,60,ID,0
5522,52,ID,0
5523,20,NV,0
5524,33,CO,1
5525,22,CO,1
5526,38,MT,0
5527,27,ID,1
5528,36,NM,0
5529,42,CO,0
5530,21,CO,0
5531,46,WY,0
5532,36,MT,0
5533,60,NV,1
5534,19,WY,1
5535,27,WY,0
5536,60,UT,0
5537,42,CA,1
5538,37,UT,1
5539,65,CO,1
5540,36,ID,0
5541,40,CA,0
5542,41,CA,1
5543,28,ID,0
5544,63,CA,1
5545,51,ID,0
5546,45,CA,0
5547,22,WY,0
5548,22,NM,0
5549,68,MT,0
5550,38,MT,1
5551,29,UT,1
5552,67,WY,1
5553,21,CA,1
5554,66,NV,1
5555,59,ID,0
5556,37,WY,1
5557,55,CA,0
5558,42,MT,0
5559,31,MT,1
5560,28,ID,1
5561,49,NV,0
5562,28,CA,1
5563,35,CA,0
5564,44,NV,1
5565,35,NV,0
5566,40,NV,0
5567,28,MT,0
5568,38,ID,1
5569,61,WY,1
5570,22,NM,0
5571,40,NV,1
5572,58,ID,1
5573,42,UT,0
5574,58,CA,1
5575,27,CA,0
5576,39,NM,0
5577,36,NM,1
5578,18,CO,1
5579,24,UT,1
5580,21,WY,0
5581,18,NM,0
5582,32,NV,1
5583,57,NV,0
5584,29,WY,0
5585,39,MT,0
5586,39,UT,0
5587,67,NV,0
5588,64,NM,1
5589,34,CO,0
5590,46,ID,0
5591,63,CA,0
5592,31,UT,1
5593,67,CA,1
5594,37,ID,0
5595,67,UT,0
5596,65,NM,1
5597,50,ID,1
5598,60,NV,1
5599,32,WY,1
5600,29,NV,1
5601,57,NM,1
5602,37,WY,1
5603,47,NV,0
5604,55,ID,0
5605,20,ID,1
5606,45,ID,0
5607,43,CA,0
5608,47,NM,0
5609,30,ID,1
5610,30,NV,1
5611,19,CO,0
5612,54,NM,0
5613,66,ID,1
5614,55,CO,1
5615,19,WY,0
5616,53,NV,1
5617,43,ID,0
5618,28,CA,0
5619,25,CA,1
5620,61,WY,0
5621,57,CO,0
5622,60,MT,1
5623,39,CA,1
5624,37,NM,1
5625,25,CA,0
5626,46,CA,1
5627,57,NV,1
5628,43,CA,1
5629,47,UT,1
5630,34,ID,0
5631,37,WY,0
5632,69,CA,0
5633,33,MT,1
5634,63,NM,1
5635,60,MT,1
5636,24,CA,1
5637,33,CA,0
5638,62,UT,1
5639,64,CA,1
5640,65,CA,0
5641,44,ID,0
5642,40,MT,1
5643,41,UT,0
5644,26,MT,1
5645,52,UT,1
5646,68,MT,0
5647,37,CA,1
5648,54,MT,1
5649,59,MT,1
5650,34,UT,0
5651,64,WY,0
5652,48,CO,1
5653,25,UT,1
5654,32,UT,0
5655,48,UT,0
5656,47,NV,1
5657,63,WY,0
5658,37,NV,1
5659,56,NV,0
5660,29,UT,1
5661,66,CO,1
5662,34,UT,0
5663,59,CA,0
5664,47,CO,1
5665,46,NV,1
5666,36,NM,0
5667,63,MT,0
5668,28,MT,1
5669,51,WY,1
5670,67,NM,0
5671,24,ID,0
5672,61,WY,0
5673,51,CO,0
5674,37,NV,1
5675,67,CO,1
5676,55,CO,1
5677,41,MT,1
5678,27,UT,1
5679,49,CA,1
5680,69,ID,1
5681,32,NV,1
